日付,終値,始値,高値,安値,出来高,前比%
2011/10/25,"8,762.31","8,866.43","8,870.37","8,755.38",106.71K,-0.92%
2011/10/24,"8,843.98","8,764.92","8,844.28","8,762.02",97.34K,1.90%
2011/10/21,"8,678.89","8,679.04","8,700.49","8,652.26",96.99K,-0.04%
2011/10/20,"8,682.15","8,733.60","8,733.60","8,672.21",109.21K,-1.03%
2011/10/19,"8,772.54","8,808.25","8,831.55","8,745.36",91.18K,0.35%
2011/10/18,"8,741.91","8,758.74","8,773.99","8,727.39",81.59K,-1.55%
2011/10/17,"8,879.60","8,881.44","8,911.70","8,856.58",95.93K,1.50%
2011/10/14,"8,747.96","8,782.91","8,787.89","8,733.71",108.30K,-0.85%
2011/10/13,"8,823.25","8,832.81","8,854.16","8,808.73",108.26K,0.97%
2011/10/12,"8,738.90","8,719.67","8,763.02","8,689.38",109.85K,-0.40%
2011/10/11,"8,773.68","8,733.54","8,806.44","8,725.62",112.57K,1.95%
2011/10/07,"8,605.62","8,593.22","8,663.57","8,589.36",122.38K,0.98%
2011/10/06,"8,522.02","8,463.83","8,545.79","8,463.83",123.51K,1.66%
2011/10/05,"8,382.98","8,491.43","8,501.03","8,343.01",158.06K,-0.86%
2011/10/04,"8,456.12","8,426.39","8,470.76","8,359.24",158.67K,-1.05%
2011/10/03,"8,545.48","8,567.98","8,577.52","8,455.67",143.68K,-1.78%
2011/09/30,"8,700.29","8,713.91","8,756.00","8,653.62",148.70K,-0.01%
2011/09/29,"8,701.23","8,527.64","8,706.14","8,501.42",165.67K,0.99%
2011/09/28,"8,615.65","8,607.92","8,665.54","8,595.85",140.25K,0.07%
2011/09/27,"8,609.95","8,496.33","8,609.95","8,479.05",140.46K,2.82%
2011/09/26,"8,374.13","8,547.62","8,556.66","8,359.70",159.03K,-2.17%
2011/09/22,"8,560.26","8,643.02","8,643.02","8,545.46",125.03K,-2.07%
2011/09/21,"8,741.16","8,721.00","8,773.50","8,713.50",106.68K,0.23%
2011/09/20,"8,721.24","8,748.00","8,763.50","8,708.50",103.93K,-1.61%
2011/09/16,"8,864.16","8,803.00","8,864.16","8,778.50",143.27K,2.25%
2011/09/15,"8,668.86","8,668.00","8,693.50","8,633.50",126.58K,1.76%
2011/09/14,"8,518.57","8,623.00","8,668.50","8,498.50",129.43K,-1.14%
2011/09/13,"8,616.55","8,583.00","8,633.50","8,553.50",126.07K,0.95%
2011/09/12,"8,535.67","8,528.00","8,578.50","8,518.50",126.74K,-2.31%
2011/09/09,"8,737.66","8,768.00","8,808.50","8,728.50",169.33K,-0.63%
2011/09/08,"8,793.12","8,860.00","8,875.00","8,758.50",104.90K,0.34%
2011/09/07,"8,763.41","8,735.00","8,771.50","8,700.50",130.05K,2.01%
2011/09/06,"8,590.57","8,680.00","8,705.50","8,585.50",152.83K,-2.21%
2011/09/05,"8,784.46","8,830.00","8,840.50","8,757.50",112.07K,-1.86%
2011/09/02,"8,950.74","8,979.00","9,009.50","8,910.50",126.95K,-1.21%
2011/09/01,"9,060.80","9,009.00","9,094.50","8,999.50",126.17K,1.18%
2011/08/31,"8,955.20","8,934.00","8,964.50","8,906.50",136.21K,0.01%
2011/08/30,"8,953.90","8,958.00","8,993.50","8,939.50",135.61K,1.16%
2011/08/29,"8,851.35","8,796.00","8,921.50","8,746.50",143.66K,0.61%
2011/08/26,"8,797.78","8,745.00","8,797.78","8,735.00",140.86K,0.29%
2011/08/25,"8,772.36","8,755.00","8,845.50","8,735.50",160.77K,1.54%
2011/08/24,"8,639.61","8,800.00","8,815.50","8,615.50",167.11K,-1.07%
2011/08/23,"8,733.01","8,690.00","8,740.50","8,630.50",158.70K,1.22%
2011/08/22,"8,628.13","8,685.00","8,775.50","8,615.50",146.23K,-1.04%
2011/08/19,"8,719.24","8,725.00","8,790.50","8,700.50",152.13K,-2.51%
2011/08/18,"8,943.76","9,033.00","9,045.00","8,925.50",119.50K,-1.25%
2011/08/17,"9,057.26","9,037.00","9,080.50","9,002.50",115.07K,-0.55%
2011/08/16,"9,107.43","9,132.00","9,147.50","9,072.50",117.50K,0.23%
2011/08/15,"9,086.41","9,082.00","9,112.50","9,027.50",107.83K,1.37%
2011/08/12,"8,963.72","9,082.00","9,082.00","8,922.50",150.70K,-0.20%
2011/08/11,"8,981.94","8,832.00","8,982.50","8,817.00",162.89K,-0.63%
2011/08/10,"9,038.74","9,162.00","9,162.00","9,017.50",173.68K,1.05%
2011/08/09,"8,944.48","8,762.00","8,962.00","8,652.50",252.48K,-1.68%
2011/08/08,"9,097.56","9,157.00","9,212.50","9,052.50",147.03K,-2.18%
2011/08/05,"9,299.88","9,282.00","9,347.50","9,257.50",189.04K,-3.72%
2011/08/04,"9,659.18","9,681.00","9,766.50","9,611.50",154.81K,0.23%
2011/08/03,"9,637.14","9,671.00","9,686.50","9,606.50",131.23K,-2.11%
2011/08/02,"9,844.59","9,866.00","9,881.50","9,821.50",120.55K,-1.21%
2011/08/01,"9,965.01","9,921.00","10,041.50","9,921.00",144.99K,1.34%
2011/07/29,"9,833.03","9,866.00","9,911.50","9,821.50",146.47K,-0.69%
2011/07/28,"9,901.35","9,926.00","9,941.50","9,851.50",131.43K,-1.45%
2011/07/27,"10,047.19","10,051.00","10,056.50","10,016.50",123.88K,-0.50%
2011/07/26,"10,097.72","10,078.00","10,136.50","10,046.50",111.21K,0.47%
2011/07/25,"10,050.01","10,083.00","10,093.50","10,043.50",104.14K,-0.81%
2011/07/22,"10,132.11","10,116.00","10,153.50","10,083.50",134.17K,1.22%
2011/07/21,"10,010.39","10,028.00","10,033.00","9,973.50",125.49K,0.04%
2011/07/20,"10,005.90","10,018.00","10,043.50","9,988.50",104.41K,1.17%
2011/07/19,"9,889.72","9,931.00","9,943.50","9,883.00",108.77K,-0.85%
2011/07/15,"9,974.47","9,928.00","9,983.50","9,923.00",101.33K,0.39%
2011/07/14,"9,936.12","9,928.00","10,003.50","9,888.50",126.81K,-0.27%
2011/07/13,"9,963.14","9,893.00","9,978.50","9,883.00",118.98K,0.37%
2011/07/12,"9,925.92","9,938.00","9,968.50","9,903.50",135.00K,-1.43%
2011/07/11,"10,069.53","10,063.00","10,113.50","10,058.50",104.86K,-0.67%
2011/07/08,"10,137.73","10,178.00","10,193.50","10,128.50",127.27K,0.66%
2011/07/07,"10,071.14","10,048.00","10,103.50","10,028.50",133.18K,-0.11%
2011/07/06,"10,082.48","9,993.00","10,083.50","9,973.50",137.71K,1.10%
2011/07/05,"9,972.46","9,973.00","9,993.50","9,948.50",132.58K,0.07%
2011/07/04,"9,965.09","9,988.00","10,003.50","9,943.50",131.38K,0.98%
2011/07/01,"9,868.07","9,883.00","9,898.50","9,853.50",111.59K,0.53%
2011/06/30,"9,816.09","9,853.00","9,853.00","9,788.50",-,0.19%
2011/06/29,"9,797.26","9,778.00","9,797.26","9,733.50",-,1.54%
2011/06/28,"9,648.98","9,671.00","9,708.50","9,633.50",-,0.74%
2011/06/27,"9,578.31","9,623.00","9,638.00","9,568.50",-,-1.04%
2011/06/24,"9,678.71","9,623.00","9,693.50","9,608.50",-,0.85%
2011/06/23,"9,596.74","9,558.00","9,653.50","9,553.00",-,-0.34%
2011/06/22,"9,629.43","9,538.00","9,653.50","9,533.00",-,1.79%
2011/06/21,"9,459.66","9,412.00","9,459.66","9,376.50",-,1.13%
2011/06/20,"9,354.32","9,382.00","9,419.50","9,339.50",-,0.03%
2011/06/17,"9,351.40","9,445.00","9,445.00","9,312.50",-,-0.64%
2011/06/16,"9,411.28","9,481.00","9,490.50","9,407.00",-,-1.70%
2011/06/15,"9,574.32","9,586.00","9,591.00","9,516.50",-,0.28%
2011/06/14,"9,547.79","9,441.00","9,561.50","9,436.00",-,1.05%
2011/06/13,"9,448.21","9,404.00","9,461.50","9,386.00",-,-0.70%
2011/06/10,"9,514.44","9,529.00","9,624.50","9,491.50",-,0.50%
2011/06/09,"9,467.15","9,416.00","9,469.50","9,376.50",-,0.19%
2011/06/08,"9,449.46","9,421.00","9,456.50","9,396.50",-,0.07%
2011/06/07,"9,442.95","9,371.00","9,451.50","9,361.00",-,0.67%
2011/06/06,"9,380.35","9,461.00","9,491.50","9,356.50",-,-1.18%
2011/06/03,"9,492.21","9,551.00","9,601.50","9,491.50",-,-0.66%
2011/06/02,"9,555.04","9,526.00","9,576.50","9,511.50",-,-1.69%
2011/06/01,"9,719.61","9,706.00","9,726.50","9,661.50",-,0.27%
2011/05/31,"9,693.73","9,491.00","9,701.50","9,491.00",-,1.99%
2011/05/30,"9,504.97","9,481.00","9,536.50","9,451.50",-,-0.18%
2011/05/27,"9,521.94","9,511.00","9,591.50","9,491.50",-,-0.42%
2011/05/26,"9,562.05","9,496.00","9,566.50","9,491.00",-,1.48%
2011/05/25,"9,422.88","9,486.00","9,506.50","9,411.50",-,-0.57%
2011/05/24,"9,477.17","9,411.00","9,491.50","9,406.00",-,0.17%
2011/05/23,"9,460.63","9,541.00","9,541.00","9,436.50",-,-1.52%
2011/05/20,"9,607.08","9,616.00","9,666.50","9,601.50",-,-0.14%
2011/05/19,"9,620.82","9,711.00","9,726.50","9,601.50",-,-0.43%
2011/05/18,"9,662.08","9,601.00","9,691.50","9,586.50",-,0.99%
2011/05/17,"9,567.02","9,506.00","9,596.50","9,501.50",-,0.09%
2011/05/16,"9,558.30","9,581.00","9,596.50","9,551.50",-,-0.94%
2011/05/13,"9,648.77","9,751.00","9,751.00","9,546.50",-,-0.70%
2011/05/12,"9,716.65","9,766.00","9,836.50","9,711.50",-,-1.50%
2011/05/11,"9,864.26","9,921.00","9,931.50","9,841.50",-,0.46%
2011/05/10,"9,818.76","9,811.00","9,851.50","9,756.50",-,0.25%
2011/05/09,"9,794.38","9,881.00","9,896.00","9,781.50",-,-0.66%
2011/05/06,"9,859.20","9,781.00","9,876.50","9,776.00",-,-1.45%
2011/05/02,"10,004.20","9,966.00","10,046.50","9,941.50",-,1.57%
2011/04/28,"9,849.74","9,741.00","9,851.50","9,716.50",-,1.63%
2011/04/27,"9,691.84","9,636.00","9,726.50","9,636.00",-,1.39%
2011/04/26,"9,558.69","9,621.00","9,621.50","9,536.50",-,-1.17%
2011/04/25,"9,671.96","9,701.00","9,746.50","9,656.50",-,-0.11%
2011/04/22,"9,682.21","9,626.00","9,731.50","9,616.00",-,-0.04%
2011/04/21,"9,685.77","9,691.00","9,726.50","9,646.50",-,0.82%
2011/04/20,"9,606.82","9,546.00","9,631.50","9,516.50",-,1.76%
2011/04/19,"9,441.03","9,441.00","9,481.50","9,391.50",-,-1.21%
2011/04/18,"9,556.65","9,586.00","9,608.50","9,541.50",-,-0.36%
2011/04/15,"9,591.52","9,634.00","9,656.00","9,576.50",-,-0.65%
2011/04/14,"9,653.92","9,576.00","9,681.50","9,551.00",-,0.13%
2011/04/13,"9,641.18","9,521.00","9,656.50","9,516.00",-,0.90%
2011/04/12,"9,555.26","9,589.00","9,604.50","9,496.50",-,-1.69%
2011/04/11,"9,719.70","9,712.00","9,774.50","9,699.50",-,-0.50%
2011/04/08,"9,768.08","9,554.00","9,809.50","9,534.50",-,1.85%
2011/04/07,"9,590.93","9,659.00","9,689.50","9,579.00",-,0.07%
2011/04/06,"9,584.37","9,674.00","9,674.00","9,564.50",-,-0.32%
2011/04/05,"9,615.55","9,725.00","9,730.00","9,569.50",-,-1.06%
2011/04/04,"9,718.89","9,765.00","9,810.50","9,710.00",-,0.11%
2011/04/01,"9,708.39","9,750.00","9,825.50","9,695.50",-,-0.48%
2011/03/31,"9,755.10","9,760.00","9,760.00","9,660.50",-,0.48%
2011/03/30,"9,708.79","9,498.00","9,710.50","9,473.50",-,2.64%
2011/03/29,"9,459.08","9,330.00","9,498.50","9,315.50",-,-0.21%
2011/03/28,"9,478.53","9,548.00","9,548.00","9,405.50",-,-0.60%
2011/03/25,"9,536.13","9,576.00","9,576.00","9,466.50",-,1.07%
2011/03/24,"9,435.01","9,451.00","9,501.50","9,411.50",-,-0.15%
2011/03/23,"9,449.47","9,553.00","9,568.00","9,376.50",-,-1.65%
2011/03/22,"9,608.32","9,545.00","9,610.50","9,455.50",-,4.36%
2011/03/18,"9,206.75","9,083.00","9,260.50","9,075.00",-,2.72%
2011/03/17,"8,962.67","8,543.00","9,080.50","8,443.00",-,-1.44%
2011/03/16,"9,093.72","9,105.00","9,135.50","8,782.50",-,5.07%
2011/03/15,"8,655.00","9,235.00","9,287.50","7,862.50",-,-10.04%
2011/03/14,"9,620.49","9,575.00","9,817.50","9,520.00",-,-6.18%
2011/03/11,"10,254.43","10,350.00","10,375.50","10,225.50",-,-1.72%
2011/03/10,"10,434.38","10,528.00","10,543.50","10,400.50",-,-1.46%
2011/03/09,"10,589.50","10,615.00","10,660.50","10,565.50",-,0.61%
2011/03/08,"10,525.19","10,520.00","10,565.50","10,505.50",-,0.19%
2011/03/07,"10,505.02","10,610.00","10,615.00","10,465.50",-,-1.76%
2011/03/04,"10,693.66","10,750.00","10,770.50","10,660.50",-,1.02%
2011/03/03,"10,586.02","10,530.00","10,595.50","10,520.50",-,0.89%
2011/03/02,"10,492.38","10,610.00","10,620.50","10,492.38",-,-2.43%
2011/03/01,"10,754.03","10,668.00","10,754.03","10,665.00",-,1.22%
2011/02/28,"10,624.09","10,500.00","10,625.50","10,445.50",-,0.92%
2011/02/25,"10,526.76","10,473.00","10,530.50","10,453.50",-,0.71%
2011/02/24,"10,452.71","10,543.00","10,543.50","10,428.50",-,-1.19%
2011/02/23,"10,579.10","10,587.00","10,662.50","10,567.00",-,-0.80%
2011/02/22,"10,664.70","10,737.00","10,752.50","10,637.50",-,-1.78%
2011/02/21,"10,857.53","10,810.00","10,857.53","10,787.50",-,0.14%
2011/02/18,"10,842.80","10,817.00","10,852.50","10,807.50",-,0.06%
2011/02/17,"10,836.64","10,872.00","10,887.50","10,817.50",-,0.26%
2011/02/16,"10,808.29","10,762.00","10,837.50","10,752.00",-,0.57%
2011/02/15,"10,746.67","10,722.00","10,752.50","10,712.50",-,0.20%
2011/02/14,"10,725.54","10,685.00","10,725.54","10,667.50",-,1.13%
2011/02/10,"10,605.65","10,577.00","10,627.50","10,567.50",-,-0.11%
2011/02/09,"10,617.83","10,680.00","10,695.00","10,597.50",-,-0.17%
2011/02/08,"10,635.98","10,635.00","10,645.00","10,620.50",-,0.41%
2011/02/07,"10,592.04","10,650.00","10,655.00","10,565.50",-,0.46%
2011/02/04,"10,543.52","10,540.00","10,580.50","10,535.00",-,1.08%
2011/02/03,"10,431.36","10,410.00","10,445.50","10,410.00",-,-0.25%
2011/02/02,"10,457.36","10,365.00","10,490.50","10,360.00",-,1.78%
2011/02/01,"10,274.50","10,270.00","10,295.50","10,240.50",-,0.36%
2011/01/31,"10,237.92","10,210.00","10,260.50","10,175.50",-,-1.18%
2011/01/28,"10,360.34","10,465.00","10,475.50","10,315.50",-,-1.13%
2011/01/27,"10,478.66","10,455.00","10,485.50","10,415.50",-,0.74%
2011/01/26,"10,401.90","10,410.00","10,440.50","10,395.00",-,-0.60%
2011/01/25,"10,464.42","10,370.00","10,475.50","10,350.50",-,1.15%
2011/01/24,"10,345.11","10,320.00","10,345.50","10,275.50",-,0.69%
2011/01/21,"10,274.52","10,465.00","10,465.00","10,255.50",-,-1.56%
2011/01/20,"10,437.31","10,490.00","10,500.50","10,420.50",-,-1.13%
2011/01/19,"10,557.10","10,565.00","10,580.50","10,530.50",-,0.36%
2011/01/18,"10,518.98","10,470.00","10,545.50","10,450.50",-,0.15%
2011/01/17,"10,502.86","10,550.00","10,560.50","10,480.50",-,0.04%
2011/01/14,"10,499.04","10,563.00","10,575.50","10,490.50",-,-0.86%
2011/01/13,"10,589.76","10,598.00","10,613.50","10,568.50",-,0.73%
2011/01/12,"10,512.80","10,558.00","10,568.50","10,498.50",-,0.02%
2011/01/11,"10,510.68","10,467.00","10,533.50","10,467.00",-,-0.29%
2011/01/07,"10,541.04","10,500.00","10,542.50","10,500.00",-,0.11%
2011/01/06,"10,529.76","10,495.00","10,529.76","10,490.50",-,1.44%
2011/01/05,"10,380.77","10,369.00","10,399.50","10,349.50",-,-0.17%
2011/01/04,"10,398.10","10,326.00","10,409.00","10,309.50",-,1.65%
2010/12/30,"10,228.92","10,303.00","10,308.00","10,178.50",-,-1.12%
2010/12/29,"10,344.54","10,273.00","10,358.50","10,273.00",-,0.50%
2010/12/28,"10,292.63","10,311.00","10,326.50","10,283.00",-,-0.61%
2010/12/27,"10,355.99","10,293.00","10,383.50","10,293.00",-,0.75%
2010/12/24,"10,279.19","10,263.00","10,279.19","10,258.50",-,-0.65%
2010/12/22,"10,346.48","10,348.00","10,393.50","10,323.50",-,-0.23%
2010/12/21,"10,370.53","10,268.00","10,400.50","10,263.00",-,1.51%
2010/12/20,"10,216.41","10,288.00","10,293.50","10,178.50",-,-0.85%
2010/12/17,"10,303.83","10,313.00","10,328.50","10,283.50",-,-0.07%
2010/12/16,"10,311.29","10,303.00","10,353.50","10,288.50",-,0.01%
2010/12/15,"10,309.78","10,313.00","10,333.50","10,278.50",-,-0.07%
2010/12/14,"10,316.77","10,268.00","10,318.50","10,258.00",-,0.22%
2010/12/13,"10,293.89","10,203.00","10,293.89","10,195.50",-,0.80%
2010/12/10,"10,211.95","10,263.00","10,323.00","10,183.50",-,-0.72%
2010/12/09,"10,285.88","10,286.00","10,293.00","10,243.50",-,0.52%
2010/12/08,"10,232.33","10,203.00","10,263.50","10,183.50",-,0.90%
2010/12/07,"10,141.10","10,158.00","10,163.50","10,093.50",-,-0.26%
2010/12/06,"10,167.23","10,173.00","10,178.00","10,138.50",-,-0.11%
2010/12/03,"10,178.32","10,173.50","10,178.50","10,153.50",-,0.10%
2010/12/02,"10,168.52","10,178.00","10,193.00","10,143.50",-,1.81%
2010/12/01,"9,988.05","9,948.00","9,988.05","9,913.50",-,0.51%
2010/11/30,"9,937.04","10,068.00","10,103.50","9,937.04",-,-1.87%
2010/11/29,"10,125.99","10,078.00","10,148.50","10,038.50",-,0.86%
2010/11/26,"10,039.56","10,083.00","10,133.50","10,038.00",-,-0.40%
2010/11/25,"10,079.76","10,103.00","10,118.50","10,038.50",-,0.50%
2010/11/24,"10,030.11","9,923.00","10,063.50","9,898.50",-,-0.84%
2010/11/22,"10,115.19","10,143.00","10,158.50","10,088.50",-,0.93%
2010/11/19,"10,022.39","10,128.00","10,133.50","10,018.50",-,0.09%
2010/11/18,"10,013.63","9,823.00","10,013.63","9,803.50",-,2.06%
2010/11/17,"9,811.66","9,703.00","9,811.66","9,698.00",-,0.15%
2010/11/16,"9,797.10","9,898.00","9,908.00","9,793.50",-,-0.31%
2010/11/15,"9,827.51","9,803.00","9,833.50","9,743.50",-,1.06%
2010/11/12,"9,724.81","9,808.00","9,848.50","9,718.50",-,-1.39%
2010/11/11,"9,861.46","9,868.00","9,878.50","9,833.50",-,0.31%
2010/11/10,"9,830.52","9,748.00","9,838.50","9,743.00",-,1.40%
2010/11/09,"9,694.49","9,663.00","9,718.50","9,648.50",-,-0.39%
2010/11/08,"9,732.92","9,698.00","9,735.50","9,683.50",-,1.11%
2010/11/05,"9,625.99","9,523.00","9,683.50","9,518.00",-,2.86%
2010/11/04,"9,358.78","9,283.00","9,368.50","9,283.00",-,2.17%
2010/11/02,"9,159.98","9,133.00","9,163.50","9,123.50",-,0.06%
2010/11/01,"9,154.72","9,163.00","9,271.00","9,128.50",-,-0.52%
2010/10/29,"9,202.45","9,313.00","9,333.50","9,163.50",-,-1.75%
2010/10/28,"9,366.03","9,368.00","9,413.50","9,348.50",-,-0.22%
2010/10/27,"9,387.03","9,434.00","9,454.50","9,328.50",-,0.10%
2010/10/26,"9,377.38","9,389.00","9,459.50","9,364.50",-,-0.25%
2010/10/25,"9,401.16","9,439.00","9,459.50","9,389.50",-,-0.27%
2010/10/22,"9,426.71","9,409.00","9,454.50","9,389.00",-,0.54%
2010/10/21,"9,376.48","9,439.00","9,481.50","9,329.50",-,-0.05%
2010/10/20,"9,381.60","9,404.00","9,409.00","9,309.50",-,-1.65%
2010/10/19,"9,539.45","9,489.00","9,574.50","9,484.00",-,0.43%
2010/10/18,"9,498.49","9,519.00","9,559.50","9,469.50",-,-0.02%
2010/10/15,"9,500.25","9,544.00","9,554.50","9,474.50",-,-0.87%
2010/10/14,"9,583.51","9,509.00","9,614.50","9,479.50",-,1.91%
2010/10/13,"9,403.51","9,474.00","9,504.50","9,389.50",-,0.16%
2010/10/12,"9,388.64","9,642.00","9,644.00","9,384.00",-,-2.09%
2010/10/08,"9,588.88","9,644.00","9,674.50","9,588.88",-,-0.99%
2010/10/07,"9,684.81","9,649.00","9,719.50","9,649.00",-,-0.07%
2010/10/06,"9,691.43","9,594.00","9,694.50","9,569.50",-,1.81%
2010/10/05,"9,518.76","9,339.00","9,539.50","9,334.00",-,1.47%
2010/10/04,"9,381.06","9,404.00","9,514.50","9,359.50",-,-0.25%
2010/10/01,"9,404.23","9,454.00","9,474.50","9,354.50",-,0.37%
2010/09/30,"9,369.35","9,559.00","9,569.50","9,369.35",-,-1.99%
2010/09/29,"9,559.38","9,529.00","9,604.50","9,499.50",-,0.67%
2010/09/28,"9,495.76","9,514.00","9,549.50","9,469.50",-,-1.12%
2010/09/27,"9,603.14","9,556.00","9,613.50","9,538.00",-,1.39%
2010/09/24,"9,471.67","9,418.00","9,603.50","9,413.00",-,-0.99%
2010/09/22,"9,566.32","9,558.00","9,623.50","9,543.50",-,-0.37%
2010/09/21,"9,602.11","9,688.00","9,693.50","9,578.50",-,-0.25%
2010/09/17,"9,626.09","9,598.00","9,643.50","9,553.50",-,1.23%
2010/09/16,"9,509.50","9,628.00","9,628.00","9,478.50",-,-0.07%
2010/09/15,"9,516.56","9,243.00","9,578.50","9,193.50",-,2.34%
2010/09/14,"9,299.31","9,308.00","9,323.50","9,253.50",-,-0.24%
2010/09/13,"9,321.82","9,358.00","9,398.50","9,313.00",-,0.89%
2010/09/10,"9,239.17","9,153.00","9,293.50","9,133.00",-,1.55%
2010/09/09,"9,098.39","9,128.00","9,133.50","9,068.50",-,0.82%
2010/09/08,"9,024.60","9,087.00","9,102.50","8,997.50",-,-2.18%
2010/09/07,"9,226.00","9,217.00","9,312.50","9,207.50",-,-0.81%
2010/09/06,"9,301.32","9,204.00","9,307.50","9,174.50",-,2.05%
2010/09/03,"9,114.13","9,109.00","9,144.50","9,049.50",-,0.57%
2010/09/02,"9,062.84","9,084.00","9,094.00","8,959.50",-,1.52%
2010/09/01,"8,927.02","8,824.00","8,934.50","8,799.50",-,1.17%
2010/08/31,"8,824.06","8,999.00","9,009.50","8,819.50",-,-3.55%
2010/08/30,"9,149.26","9,174.00","9,284.50","9,119.50",-,1.76%
2010/08/27,"8,991.06","8,814.00","9,019.50","8,809.50",-,0.95%
2010/08/26,"8,906.48","8,889.00","8,906.48","8,829.50",-,0.69%
2010/08/25,"8,845.39","8,894.00","8,944.50","8,799.50",-,-1.66%
2010/08/24,"8,995.14","9,019.00","9,069.50","8,979.50",-,-1.33%
2010/08/23,"9,116.69","9,129.00","9,169.50","9,084.50",-,-0.68%
2010/08/20,"9,179.38","9,209.00","9,284.50","9,164.00",-,-1.96%
2010/08/19,"9,362.68","9,238.00","9,369.00","9,233.00",-,1.32%
2010/08/18,"9,240.54","9,252.00","9,278.50","9,149.50",-,0.86%
2010/08/17,"9,161.68","9,084.00","9,189.50","9,079.00",-,-0.38%
2010/08/16,"9,196.67","9,124.00","9,209.50","9,089.50",-,-0.61%
2010/08/13,"9,253.46","9,204.00","9,274.50","9,154.50",-,0.44%
2010/08/12,"9,212.59","9,114.00","9,212.59","9,054.50",-,-0.86%
2010/08/11,"9,292.85","9,429.00","9,444.50","9,279.50",-,-2.70%
2010/08/10,"9,551.05","9,619.00","9,664.50","9,504.50",-,-0.22%
2010/08/09,"9,572.49","9,514.00","9,572.49","9,509.00",-,-0.72%
2010/08/06,"9,642.12","9,549.00","9,654.50","9,539.00",-,-0.12%
2010/08/05,"9,653.92","9,664.00","9,684.50","9,574.50",-,1.73%
2010/08/04,"9,489.34","9,604.00","9,604.00","9,474.50",-,-2.11%
2010/08/03,"9,694.01","9,729.00","9,749.50","9,629.50",-,1.29%
2010/08/02,"9,570.31","9,579.00","9,679.50","9,544.50",-,0.35%
2010/07/30,"9,537.30","9,654.00","9,654.00","9,499.50",-,0.43%
2010/07/27,"9,496.85","9,508.00","9,538.50","9,478.50",-,-0.07%
2010/07/26,"9,503.66","9,533.00","9,558.00","9,488.00",-,0.77%
2010/07/23,"9,430.96","9,433.00","9,473.50","9,363.50",-,2.28%
2010/07/22,"9,220.88","9,222.00","9,253.50","9,173.50",-,-0.62%
2010/07/21,"9,278.83","9,397.00","9,397.00","9,222.50",-,-0.23%
2010/07/20,"9,300.46","9,245.00","9,377.50","9,242.00",-,-1.15%
2010/07/16,"9,408.36","9,600.88","9,636.84","9,392.21",-,-2.86%
2010/07/15,"9,685.53","9,701.14","9,726.94","9,667.00",-,-1.12%
2010/07/14,"9,795.24","9,707.50","9,807.36","9,693.33",-,2.71%
2010/07/13,"9,537.23","9,592.87","9,629.98","9,502.24",-,-0.11%
2010/07/12,"9,548.11","9,540.47","9,632.89","9,533.56",-,-0.39%
2010/07/09,"9,585.32","9,601.62","9,610.59","9,516.97",-,0.52%
2010/07/08,"9,535.74","9,462.82","9,545.99","9,456.19",-,2.76%
2010/07/07,"9,279.65","9,322.56","9,329.64","9,223.80",-,-0.63%
2010/07/06,"9,338.04","9,158.28","9,351.11","9,091.70",-,0.77%
2010/07/05,"9,266.78","9,230.00","9,282.90","9,213.79",-,0.69%
2010/07/02,"9,203.71","9,234.56","9,259.14","9,160.47",-,0.13%
2010/07/01,"9,191.60","9,296.86","9,297.45","9,147.68",-,-2.04%
2010/06/30,"9,382.64","9,396.45","9,420.14","9,347.07",-,-1.96%
