付け,始値,高値,安値,終値,出来高,前比%
2002/12/20,"8,408.38","8,421.91","8,305.80","8,406.88",-,0.23%
2002/12/19,"8,312.30","8,411.76","8,256.52","8,387.57",-,0.52%
2002/12/18,"8,468.43","8,489.53","8,310.42","8,344.01",-,-1.96%
2002/12/17,"8,525.15","8,583.68","8,487.20","8,510.73",-,0.71%
2002/12/16,"8,499.09","8,570.43","8,416.20","8,450.94",-,-0.76%
2002/12/13,"8,694.23","8,694.23","8,496.29","8,516.07",-,-2.21%
2002/12/12,"8,742.63","8,754.81","8,682.98","8,708.69",-,-0.22%
2002/12/11,"8,855.87","8,876.03","8,725.32","8,727.66",-,-0.87%
2002/12/10,"8,756.10","8,869.26","8,753.50","8,804.52",-,-0.27%
2002/12/09,"8,836.68","8,942.21","8,798.56","8,828.05",-,-0.40%
2002/12/06,"8,897.67","8,907.15","8,805.04","8,863.26",-,-0.61%
2002/12/05,"8,968.63","9,035.42","8,907.35","8,917.57",-,-0.99%
2002/12/04,"9,126.63","9,126.63","8,960.62","9,006.73",-,-2.16%
2002/12/03,"9,244.17","9,320.11","9,183.58","9,205.11",-,0.33%
2002/12/02,"9,208.61","9,251.82","9,112.46","9,174.47",-,-0.45%
2002/11/29,"9,171.76","9,294.10","9,125.35","9,215.56",-,0.42%
2002/11/28,"8,968.49","9,185.68","8,967.64","9,176.78",-,3.39%
2002/11/27,"8,761.17","8,927.04","8,761.17","8,875.88",-,0.59%
2002/11/26,"8,943.57","8,983.24","8,749.88","8,823.99",-,-1.35%
2002/11/25,"8,818.40","8,956.48","8,751.62","8,944.44",-,1.96%
2002/11/22,"8,758.22","8,819.60","8,715.94","8,772.56",-,1.21%
2002/11/21,"8,537.97","8,683.30","8,530.93","8,668.06",-,2.46%
2002/11/20,"8,383.56","8,533.01","8,355.41","8,459.62",-,1.13%
2002/11/19,"8,329.63","8,413.59","8,246.53","8,365.26",-,0.23%
2002/11/18,"8,477.66","8,479.78","8,292.35","8,346.01",-,-1.85%
2002/11/15,"8,402.26","8,517.25","8,399.68","8,503.59",-,2.41%
2002/11/14,"8,428.59","8,501.36","8,303.39","8,303.39",-,-1.60%
2002/11/13,"8,505.93","8,505.93","8,389.36","8,438.52",-,-0.31%
2002/11/12,"8,402.56","8,526.88","8,380.46","8,464.77",-,0.05%
2002/11/11,"8,619.74","8,619.74","8,430.50","8,460.37",-,-2.65%
2002/11/08,"8,824.46","8,824.46","8,657.18","8,690.77",-,-2.57%
2002/11/07,"8,911.67","8,955.70","8,854.44","8,920.44",-,-0.37%
2002/11/06,"8,955.83","9,100.68","8,914.09","8,953.29",-,0.18%
2002/11/05,"8,790.66","8,995.51","8,790.57","8,937.56",-,2.90%
2002/11/01,"8,651.67","8,698.19","8,571.43","8,685.72",-,0.52%
2002/10/31,"8,830.71","8,830.71","8,576.70","8,640.48",-,-1.33%
2002/10/30,"8,631.41","8,842.78","8,615.30","8,756.59",-,0.55%
2002/10/29,"8,715.74","8,785.44","8,678.25","8,708.76",-,-0.56%
2002/10/28,"8,680.06","8,757.51","8,557.93","8,757.51",-,0.36%
2002/10/25,"8,612.57","8,758.75","8,612.57","8,726.29",-,1.30%
2002/10/24,"8,724.70","8,735.62","8,549.48","8,614.30",-,-1.15%
2002/10/23,"8,623.87","8,758.67","8,499.49","8,714.52",-,0.29%
2002/10/22,"8,969.51","8,969.51","8,689.39","8,689.39",-,-3.22%
2002/10/21,"9,108.51","9,116.52","8,948.33","8,978.41",-,-1.19%
2002/10/18,"9,055.93","9,134.80","9,055.93","9,086.13",-,1.41%
2002/10/17,"8,894.13","9,038.43","8,894.13","8,959.88",-,0.84%
2002/10/16,"8,934.07","8,974.79","8,826.42","8,884.87",-,0.54%
2002/10/15,"8,641.66","8,871.44","8,641.66","8,836.73",-,3.60%
2002/10/11,"8,512.57","8,611.40","8,483.49","8,529.61",-,1.07%
2002/10/10,"8,468.03","8,487.59","8,197.22","8,439.62",-,-1.17%
2002/10/09,"8,649.06","8,651.66","8,498.46","8,539.34",-,-1.95%
2002/10/08,"8,712.22","8,798.94","8,674.48","8,708.90",-,0.24%
2002/10/07,"8,920.74","8,920.74","8,650.36","8,688.00",-,-3.76%
2002/10/04,"8,899.77","9,027.55","8,860.65","9,027.55",-,1.02%
2002/10/03,"9,057.98","9,087.96","8,927.57","8,936.43",-,-1.25%
2002/10/02,"9,252.29","9,293.86","9,049.33","9,049.33",-,-1.23%
2002/10/01,"9,289.53","9,289.53","9,143.28","9,162.26",-,-2.36%
2002/09/30,"9,421.25","9,470.71","9,315.25","9,383.29",-,-1.54%
2002/09/27,"9,415.74","9,572.37","9,415.74","9,530.44",-,2.25%
2002/09/26,"9,264.97","9,386.96","9,264.97","9,320.92",-,1.70%
2002/09/25,"9,212.63","9,349.24","9,106.45","9,165.41",-,-1.68%
2002/09/24,"9,396.42","9,396.42","9,188.29","9,321.64",-,-1.68%
2002/09/20,"9,566.16","9,672.82","9,448.32","9,481.08",-,-1.95%
2002/09/19,"9,606.78","9,884.60","9,606.78","9,669.62",-,2.09%
2002/09/18,"9,431.88","9,521.58","9,257.86","9,472.06",-,-0.75%
2002/09/17,"9,349.38","9,577.42","9,349.38","9,543.94",-,3.27%
2002/09/13,"9,298.90","9,305.69","9,156.79","9,241.93",-,-1.84%
2002/09/12,"9,359.13","9,440.54","9,251.46","9,415.23",-,0.16%
2002/09/11,"9,384.18","9,432.44","9,353.18","9,400.08",-,0.98%
2002/09/10,"9,354.89","9,455.85","9,274.46","9,309.31",-,0.03%
2002/09/09,"9,221.50","9,353.44","9,221.50","9,306.26",-,1.94%
2002/09/06,"9,108.60","9,150.45","8,969.26","9,129.07",-,-1.01%
2002/09/05,"9,147.66","9,290.40","9,075.70","9,222.12",-,1.62%
2002/09/04,"9,122.70","9,159.06","8,995.20","9,075.09",-,-1.54%
2002/09/03,"9,449.20","9,472.56","9,217.04","9,217.04",-,-3.20%
2002/09/02,"9,564.90","9,565.08","9,487.89","9,521.63",-,-1.02%
2002/08/30,"9,646.78","9,677.57","9,524.78","9,619.30",-,-0.01%
2002/08/29,"9,681.41","9,697.55","9,558.68","9,620.14",-,-1.50%
2002/08/28,"9,921.08","9,953.40","9,745.31","9,766.73",-,-1.42%
2002/08/27,"10,001.44","10,067.25","9,899.24","9,907.30",-,-1.59%
2002/08/26,"9,811.84","10,162.30","9,797.04","10,067.74",-,2.03%
2002/08/23,"9,894.80","9,979.88","9,863.84","9,867.45",-,0.54%
2002/08/22,"9,650.54","9,851.89","9,551.14","9,814.02",-,1.78%
2002/08/21,"9,540.71","9,706.69","9,523.86","9,642.61",-,0.23%
2002/08/20,"9,696.43","9,743.10","9,585.67","9,620.69",-,0.22%
2002/08/19,"9,773.38","9,773.38","9,499.51","9,599.10",-,-1.93%
2002/08/16,"9,859.17","9,883.65","9,727.88","9,788.13",-,-0.08%
2002/08/15,"9,740.20","9,851.68","9,740.20","9,795.57",-,1.63%
2002/08/14,"9,642.03","9,681.84","9,618.87","9,638.41",-,-0.52%
2002/08/13,"9,671.33","9,795.95","9,644.14","9,688.61",-,-0.61%
2002/08/12,"9,931.82","9,931.82","9,747.82","9,747.82",-,-2.52%
2002/08/09,"9,871.77","10,043.30","9,856.86","9,999.79",-,2.04%
2002/08/08,"9,844.70","9,941.01","9,740.43","9,799.57",-,-0.35%
2002/08/07,"9,637.24","9,875.33","9,636.54","9,834.40",-,3.51%
2002/08/06,"9,622.52","9,623.16","9,439.41","9,501.02",-,-2.10%
2002/08/05,"9,637.31","9,775.93","9,636.92","9,704.93",-,-0.05%
2002/08/02,"9,716.71","9,791.94","9,633.83","9,709.66",-,-0.86%
2002/08/01,"9,912.59","9,912.59","9,738.23","9,793.51",-,-0.85%
2002/07/31,"9,964.75","9,965.02","9,831.59","9,877.94",-,-1.26%
2002/07/30,"9,801.09","10,013.99","9,791.45","10,003.72",-,3.49%
2002/07/29,"9,654.13","9,852.80","9,636.69","9,666.67",-,0.79%
2002/07/26,"9,868.33","9,868.33","9,547.85","9,591.03",-,-3.41%
2002/07/25,"10,079.98","10,166.68","9,911.13","9,929.91",-,-0.18%
2002/07/24,"10,134.88","10,142.90","9,901.09","9,947.72",-,-2.62%
2002/07/23,"10,102.46","10,268.05","10,003.81","10,215.63",-,0.26%
2002/07/22,"10,076.30","10,295.71","9,982.24","10,189.01",-,-0.13%
2002/07/19,"10,421.53","10,421.53","10,174.68","10,202.36",-,-2.82%
2002/07/18,"10,366.95","10,513.99","10,340.31","10,498.26",-,1.96%
2002/07/17,"10,256.39","10,328.01","10,113.61","10,296.02",-,0.44%
2002/07/16,"10,313.21","10,503.04","10,250.42","10,250.42",-,-1.20%
2002/07/15,"10,548.21","10,548.21","10,373.29","10,375.15",-,-2.13%
2002/07/12,"10,608.63","10,694.41","10,570.00","10,601.45",-,1.10%
2002/07/11,"10,647.59","10,647.59","10,457.07","10,485.74",-,-2.48%
2002/07/10,"10,865.93","10,975.72","10,752.66","10,752.66",-,-1.89%
2002/07/09,"10,836.19","10,960.25","10,770.99","10,960.25",-,1.77%
2002/07/08,"10,969.21","11,050.69","10,760.10","10,769.20",-,-0.53%
2002/07/05,"10,701.37","10,885.83","10,701.37","10,826.09",-,1.82%
2002/07/04,"10,752.34","10,791.22","10,625.92","10,632.81",-,-1.66%
2002/07/03,"10,521.64","10,862.69","10,495.67","10,812.30",-,1.79%
2002/07/02,"10,516.66","10,622.32","10,371.26","10,622.32",-,0.25%
2002/07/01,"10,655.00","10,677.10","10,541.22","10,595.44",-,-0.25%
2002/06/28,"10,390.53","10,621.84","10,366.47","10,621.84",-,3.51%
2002/06/27,"10,182.12","10,335.97","10,176.18","10,261.60",-,1.86%
2002/06/26,"10,376.29","10,376.29","10,060.72","10,074.56",-,-4.02%
2002/06/25,"10,463.97","10,580.49","10,404.22","10,496.67",-,0.24%
2002/06/24,"10,255.99","10,490.87","10,169.07","10,471.32",-,1.13%
2002/06/21,"10,489.78","10,489.78","10,327.91","10,354.35",-,-2.44%
2002/06/20,"10,467.22","10,629.44","10,325.55","10,612.98",-,1.31%
2002/06/19,"10,757.03","10,771.60","10,448.70","10,476.18",-,-3.36%
2002/06/18,"10,799.43","10,884.26","10,747.68","10,839.93",-,1.65%
2002/06/17,"10,858.05","10,888.04","10,577.89","10,664.11",-,-2.35%
2002/06/14,"11,121.89","11,127.16","10,911.07","10,920.63",-,-2.01%
2002/06/13,"11,366.06","11,396.28","11,132.59","11,144.84",-,-1.61%
2002/06/12,"11,392.32","11,405.29","11,261.93","11,327.06",-,-1.07%
2002/06/11,"11,390.41","11,514.53","11,390.41","11,449.44",-,0.70%
2002/06/10,"11,470.92","11,522.04","11,370.21","11,370.21",-,-0.60%
2002/06/07,"11,467.03","11,467.03","11,365.61","11,438.53",-,-1.18%
2002/06/06,"11,700.13","11,743.89","11,540.32","11,574.94",-,-0.76%
2002/06/05,"11,703.82","11,769.40","11,654.12","11,663.87",-,0.09%
2002/06/04,"11,854.51","11,874.30","11,624.39","11,653.07",-,-2.09%
2002/06/03,"11,804.04","11,905.16","11,796.45","11,901.39",-,1.17%
2002/05/31,"11,780.49","11,911.91","11,743.99","11,763.70",-,-0.05%
2002/05/30,"11,804.46","11,812.59","11,680.58","11,770.03",-,-0.70%
2002/05/29,"11,837.27","11,887.73","11,796.59","11,853.00",-,-0.70%
2002/05/28,"11,941.97","11,950.28","11,889.56","11,936.08",-,-0.34%
2002/05/27,"11,975.33","12,081.43","11,952.68","11,976.35",-,0.00%
2002/05/24,"12,013.35","12,023.42","11,842.80","11,976.28",-,-0.03%
2002/05/23,"12,001.28","12,019.86","11,936.87","11,979.85",-,0.15%
2002/05/22,"11,767.57","11,963.23","11,767.00","11,961.98",-,1.36%
2002/05/21,"11,803.74","11,824.73","11,765.21","11,801.16",-,-0.47%
2002/05/20,"11,887.80","11,942.91","11,836.22","11,856.54",-,0.08%
